time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,0.9931319383555135,2.139123574305347,22.3475776652525,0.050124719483743974,6.282703420678176,0.0,0.6941302697753093,1.4286021713724253,5.680579541445596,0.02120462053538112,0.06816795094944479,0.0,451.7460873681105,453.057456375639,451.60044551298,452.6775603754413
3.5400000000000027,1.0347552964002704,2.2256823194899726,22.68852987068215,0.05136796625863305,0.003299144393148268,0.0,0.6929605957588155,1.4567892340759159,5.684468473503052,0.019735193316803734,0.04995782118908838,0.0,438.0848264492625,436.570604746048,437.7464975458805,437.62417180841334
3.6000000000000028,1.076241599929916,2.313958678011473,23.029840255314067,0.052601038876766815,0.007429422889626558,0.0,0.6895827058463616,1.485850583796328,5.692496068836391,0.022135105180167976,0.09191494902522647,0.0,436.8805117317479,440.36882160750383,439.0531577336812,439.25225109323185
3.660000000000003,1.1174416570037125,2.4040074125493613,23.371785805675167,0.054002762346768485,0.013083314841077609,0.0,0.6832464598693794,1.515881970526998,5.705616398015104,0.025709238483158686,0.09850006339697433,0.0,440.1764571141906,440.72876822656485,440.63196890745616,440.9274543243757
3.720000000000003,1.15811942067037,2.4960241251898765,23.71713451911029,0.055495167105893195,0.018941718772677696,0.0,0.6720778134397873,1.5514583885706528,5.805486748130563,0.02314727508689205,0.09586349873138728,0.0,468.35400020945195,468.15648985920194,467.05015857224316,466.8503279862058
3.780000000000003,1.1979979463970403,2.5902232633018407,24.068810800356587,0.057527794022625756,0.024848571998496993,0.0,0.656605890491957,1.5886533347268679,5.916461049592698,0.049532170702814085,0.10316732654182793,0.0,471.1378434153082,471.70999648956223,471.4997684813273,473.53451974991117
3.840000000000003,1.2368538935256772,2.6866259645755672,24.425856472304133,0.060887347016939763,0.031447213508800864,0.0,0.6379691193180047,1.6250515935879009,5.984661949223845,0.06650749051268239,0.12095142161210817,0.0,460.43089177050894,461.8460278195741,458.77249619860766,460.12058772498443
3.900000000000003,1.274336813558343,2.785505273355143,24.790627600944674,0.06477796243512657,0.03850079943344742,0.0,0.6106615282900183,1.6713090691305394,6.173299083654466,0.06129064712463605,0.1097351242056987,0.0,497.60676311397606,496.79560318141694,496.0071190092221,495.6263884137423
3.960000000000003,1.310188332035566,2.886967029002677,25.16241912421385,0.06818404894076213,0.04504218159003681,0.0,0.5837757055654174,1.711058060894569,6.219439062188487,0.04570223454175171,0.10756072862343095,0.0,456.68350995438567,456.52013157138754,457.1161840390354,455.8740813517903
4.020000000000002,1.3443531695397248,2.990796694214962,25.535847611950068,0.07145336022936011,0.051574072469438015,0.0,0.554474730273613,1.7501845237926452,6.22807168774656,0.06793598741565973,0.11135114755267854,0.0,445.6921591348548,446.0123049316714,444.1958948368434,446.01775840157944
4.080000000000001,1.3765478665953297,3.097161746336991,25.911544921508405,0.07572222302163212,0.05814020760447036,0.0,0.5180546045833871,1.7956845629743807,6.294715241164575,0.07689857070004319,0.10530318273961227,0.0,464.5206034600544,464.0559841090367,462.77838996098285,463.487108718225
4.14,1.4062665253457602,3.2065495650103712,26.293950566330615,0.08040761464437995,0.06420141379632938,0.0,0.47193403100435727,1.8510086557488572,6.451143918877771,0.08037060637028699,0.09067960663912525,0.0,491.70212352189384,490.62503544465534,491.024922814238,491.28669416811357
4.199999999999998,1.433161108469851,3.319266389051698,26.68457017679002,0.0853294660943078,0.06957387940959414,0.0,0.42403373533211003,1.906659138100869,6.568707807337272,0.08515832946195821,0.08716262719144736,0.0,481.54845623022874,481.28829848685155,482.04621416474527,482.4128160109449
4.259999999999997,1.4574821788063401,3.434921328391754,27.076394800019006,0.09067448852053861,0.07451907098940946,0.0,0.38625451724120974,1.9489271956203127,6.492439567637213,0.09595756491174438,0.07067633246165224,0.0,423.42941680781905,422.01417295425995,422.67829347765985,423.6152023227702
4.319999999999996,1.4795064451640008,3.5531425602714006,27.463069919202326,0.09641678223877204,0.07854478220360406,0.0,0.34755320409052765,1.9922356450932381,6.3971489270102975,0.0951950988141316,0.05875198121897718,0.0,416.405371939073,415.36431128576726,415.76917554656234,415.7108422905575
4.379999999999995,1.498806554749942,3.6744692484133568,27.84835058780216,0.10250070985275439,0.08204233512320247,0.0,0.2954878179013706,2.052499254534944,6.4451053712302535,0.1115644784693706,0.05735788010770138,0.0,461.1595080304075,461.05157524939835,460.6143180294263,461.91568729376445
4.439999999999993,1.5148357706571176,3.7996311843462043,28.23747479036698,0.10882447516418647,0.0852890978029226,0.0,0.2385410249910371,2.1201446109474986,6.525050634241706,0.08872483682795117,0.04667384670521667,0.0,472.06283370162055,471.239235354446,472.84066380912606,471.08624083874923
4.499999999999992,1.5276276714687176,3.928663899198284,28.628589248788114,0.1145192550552867,0.08857688977004585,0.0,0.18760281889681107,2.1813990055271906,6.512006717236847,0.10505808794171659,0.06744222345668069,0.0,442.4465136861826,444.1554501222676,444.6889804477284,446.0327527249441
